# BUSCO version is: 5.4.3 
# The lineage dataset is: mollusca_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 5295)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
9219at6447	Missing
9220at6447	Complete	OX336366.1	77318124	77329393	+	207.8	183	https://www.orthodb.org/v10?query=9220at6447	transmembrane protein 179-like
9224at6447	Complete	OX336379.1	36910453	36921955	+	205.0	110	https://www.orthodb.org/v10?query=9224at6447	tctex1 domain-containing protein 2
9225at6447	Fragmented	OX336370.1	14508131	14514789	+	200.7	151	https://www.orthodb.org/v10?query=9225at6447	Spindle and kinetochore-associated protein 1
9226at6447	Complete	OX336375.1	30875610	30880723	+	198.1	114	https://www.orthodb.org/v10?query=9226at6447	vesicle transport protein GOT1B-like
9227at6447	Complete	OX336372.1	27178541	27214833	+	202.7	127	https://www.orthodb.org/v10?query=9227at6447	40S ribosomal protein S19
9228at6447	Fragmented	OX336368.1	59844389	59853191	-	255.8	154	https://www.orthodb.org/v10?query=9228at6447	Low density lipoprotein receptor adapter protein 1
9229at6447	Complete	OX336366.1	25357027	25357692	+	264.4	217	https://www.orthodb.org/v10?query=9229at6447	uncharacterized protein LOC101846682
9231at6447	Complete	OX336368.1	57929976	57936612	-	162.2	115	https://www.orthodb.org/v10?query=9231at6447	transmembrane protein 138-like
9232at6447	Missing
9233at6447	Complete	OX336376.1	8391809	8406427	+	205.3	149	https://www.orthodb.org/v10?query=9233at6447	RWD domain-containing protein 4
9238at6447	Fragmented	OX336374.1	27586923	27694251	+	246.2	220	https://www.orthodb.org/v10?query=9238at6447	ancient ubiquitous protein 1-like
9244at6447	Complete	OX336381.1	29027140	29038186	-	326.7	244	https://www.orthodb.org/v10?query=9244at6447	uncharacterized protein LOC101845817
9246at6447	Complete	OX336376.1	34194608	34204680	+	186.4	154	https://www.orthodb.org/v10?query=9246at6447	uncharacterized protein LOC111132418
9248at6447	Complete	OX336380.1	30661273	30662100	+	260.3	216	https://www.orthodb.org/v10?query=9248at6447	U6 snRNA phosphodiesterase
9249at6447	Complete	OX336374.1	57429774	57440528	+	214.9	206	https://www.orthodb.org/v10?query=9249at6447	protein BCCIP homolog
9255at6447	Complete	OX336376.1	53383512	53387434	-	191.4	210	https://www.orthodb.org/v10?query=9255at6447	Aspartate beta-hydroxylase domain-containing protein 2
9257at6447	Complete	OX336383.1	27647158	27653535	+	211.2	202	https://www.orthodb.org/v10?query=9257at6447	Frizzled-5
9258at6447	Complete	OX336371.1	44066479	44074511	+	269.1	190	https://www.orthodb.org/v10?query=9258at6447	uncharacterized protein LOC106880527
9259at6447	Complete	OX336365.1	79085525	79118241	+	315.6	205	https://www.orthodb.org/v10?query=9259at6447	BUB3-interacting and GLEBS motif-containing protein ZNF207-like
9260at6447	Complete	OX336370.1	30300358	30307700	+	221.4	325	https://www.orthodb.org/v10?query=9260at6447	uncharacterized protein LOC106053986
9261at6447	Missing
9262at6447	Complete	OX336376.1	16959452	16961347	-	411.7	473	https://www.orthodb.org/v10?query=9262at6447	uncharacterized protein LOC106013792
9271at6447	Complete	OX336373.1	28284277	28293919	+	224.0	168	https://www.orthodb.org/v10?query=9271at6447	ER membrane protein complex subunit 8-like
9272at6447	Complete	OX336369.1	30252670	30263311	+	193.7	132	https://www.orthodb.org/v10?query=9272at6447	High mobility group box domain
9273at6447	Complete	OX336379.1	18880507	18947567	-	250.9	137	https://www.orthodb.org/v10?query=9273at6447	Transcription initiation factor TFIID subunit 9B
9277at6447	Missing
9278at6447	Missing
9279at6447	Missing
9280at6447	Complete	OX336367.1	36906079	36915599	+	212.6	96	https://www.orthodb.org/v10?query=9280at6447	transcription elongation factor B polypeptide 1
9283at6447	Complete	OX336373.1	62948775	62964626	-	217.7	149	https://www.orthodb.org/v10?query=9283at6447	adenine phosphoribosyltransferase-like
9284at6447	Complete	OX336376.1	48803871	48829368	-	275.8	144	https://www.orthodb.org/v10?query=9284at6447	E3 ubiquitin-protein ligase
9285at6447	Complete	OX336378.1	24449655	24461561	-	248.0	160	https://www.orthodb.org/v10?query=9285at6447	tetratricopeptide repeat protein 36-like
9286at6447	Complete	OX336376.1	32053259	32059586	-	182.8	132	https://www.orthodb.org/v10?query=9286at6447	Density-regulated protein
9290at6447	Complete	OX336370.1	16664146	16669787	-	185.0	137	https://www.orthodb.org/v10?query=9290at6447	Phosphomevalonate kinase
9291at6447	Missing
9293at6447	Missing
9296at6447	Complete	OX336371.1	46492895	46518068	+	226.5	165	https://www.orthodb.org/v10?query=9296at6447	uncharacterized protein LOC105342339
9297at6447	Fragmented	OX336378.1	30789234	30802060	-	202.8	155	https://www.orthodb.org/v10?query=9297at6447	uncharacterized protein LOC106078449
9299at6447	Missing
9301at6447	Complete	OX336365.1	24379826	24382779	+	273.8	164	https://www.orthodb.org/v10?query=9301at6447	uncharacterized protein LOC101858384
9302at6447	Complete	OX336365.1	45651935	45662057	-	307.8	293	https://www.orthodb.org/v10?query=9302at6447	thioredoxin domain-containing protein 15
9305at6447	Missing
9312at6447	Complete	OX336382.1	25579597	25592413	+	189.1	144	https://www.orthodb.org/v10?query=9312at6447	tRNA-splicing endonuclease subunit Sen2
9313at6447	Complete	OX336376.1	3663919	3691600	-	236.8	186	https://www.orthodb.org/v10?query=9313at6447	Mediator of RNA polymerase II transcription subunit 15
9316at6447	Missing
9317at6447	Missing
9318at6447	Complete	OX336379.1	7113206	7116651	-	141.5	86	https://www.orthodb.org/v10?query=9318at6447	60S ribosomal protein L35a
9319at6447	Complete	OX336374.1	41308453	41309010	-	265.4	171	https://www.orthodb.org/v10?query=9319at6447	cytochrome c oxidase assembly protein COX11, mitochondrial-like
9320at6447	Complete	OX336368.1	37884153	37898572	+	305.2	189	https://www.orthodb.org/v10?query=9320at6447	Charged multivesicular body protein 2b
9323at6447	Complete	OX336367.1	23554231	23564036	+	285.9	221	https://www.orthodb.org/v10?query=9323at6447	DnaJ-like protein subfamily C member 9
9326at6447	Complete	OX336368.1	26236782	26237726	+	159.5	205	https://www.orthodb.org/v10?query=9326at6447	uncharacterized protein LOC110444797
9330at6447	Complete	OX336365.1	85039936	85095335	-	246.2	209	https://www.orthodb.org/v10?query=9330at6447	RNA binding protein fox-1 homolog 2-like isoform X1
9331at6447	Complete	OX336366.1	80752315	80771785	+	354.7	200	https://www.orthodb.org/v10?query=9331at6447	serum response factor-like
9332at6447	Missing
9333at6447	Complete	OX336368.1	58927256	58944893	+	305.5	284	https://www.orthodb.org/v10?query=9333at6447	stomatin-like protein 1
9336at6447	Complete	OX336371.1	26450205	26452733	+	358.7	175	https://www.orthodb.org/v10?query=9336at6447	Paired box pox-neuro protein
9337at6447	Missing
9342at6447	Complete	OX336369.1	62214277	62224146	-	171.8	103	https://www.orthodb.org/v10?query=9342at6447	ubiquitin-like protein 3
9344at6447	Complete	OX336379.1	22904993	22908862	+	188.0	122	https://www.orthodb.org/v10?query=9344at6447	zinc finger HIT domain-containing protein 1-like
9345at6447	Complete	OX336366.1	43618163	43623192	+	162.6	110	https://www.orthodb.org/v10?query=9345at6447	uncharacterized protein LOC110452685
9348at6447	Complete	OX336366.1	59220571	59233007	+	156.3	123	https://www.orthodb.org/v10?query=9348at6447	EF-hand calcium-binding domain-containing protein 11
9349at6447	Complete	OX336373.1	2791754	2803373	-	165.8	114	https://www.orthodb.org/v10?query=9349at6447	Magnesium-dependent phosphatase 1
9354at6447	Complete	OX336367.1	62952101	62956020	+	224.9	101	https://www.orthodb.org/v10?query=9354at6447	Ribosomal protein S20
9356at6447	Missing
9363at6447	Complete	OX336378.1	42586521	42613630	-	260.8	171	https://www.orthodb.org/v10?query=9363at6447	EF-hand domain-containing protein D2
9364at6447	Complete	OX336376.1	10773926	10790844	-	192.9	135	https://www.orthodb.org/v10?query=9364at6447	UPF0454 protein C12orf49 homolog
9366at6447	Missing
9368at6447	Missing
9370at6447	Fragmented	OX336377.1	48139560	48146269	+	260.0	156	https://www.orthodb.org/v10?query=9370at6447	Transformer-2-like protein beta  
9372at6447	Missing
9382at6447	Complete	OX336378.1	4916437	4918178	-	144.2	154	https://www.orthodb.org/v10?query=9382at6447	Poly 
9384at6447	Complete	OX336376.1	46184469	46186776	+	194.7	100	https://www.orthodb.org/v10?query=9384at6447	DNA-directed RNA polymerase II subunit RPB11-like
9385at6447	Complete	OX336375.1	29443967	29466652	-	190.6	136	https://www.orthodb.org/v10?query=9385at6447	Thioredoxin domain-containing protein C2F3.12c
9386at6447	Complete	OX336368.1	48726662	48742332	-	323.8	278	https://www.orthodb.org/v10?query=9386at6447	ADP-ribosylation factor-like protein 13B
9397at6447	Complete	OX336368.1	69292076	69301830	+	217.0	262	https://www.orthodb.org/v10?query=9397at6447	uncharacterized protein LOC106079706
9398at6447	Fragmented	OX336366.1	25211092	25218387	+	284.2	235	https://www.orthodb.org/v10?query=9398at6447	uncharacterized protein LOC110451660
9400at6447	Missing
9401at6447	Missing
9403at6447	Complete	OX336376.1	5049232	5062360	+	155.8	106	https://www.orthodb.org/v10?query=9403at6447	centromere protein V-like
9404at6447	Complete	OX336367.1	16327865	16332355	+	227.5	135	https://www.orthodb.org/v10?query=9404at6447	sterile alpha motif domain-containing protein 15-like
9405at6447	Complete	OX336366.1	47829652	47837101	+	215.8	127	https://www.orthodb.org/v10?query=9405at6447	protein cornichon homolog 4-like isoform X1
9406at6447	Complete	OX336368.1	33699890	33713640	-	247.3	156	https://www.orthodb.org/v10?query=9406at6447	akirin-2-like
9408at6447	Complete	OX336369.1	58898665	58907699	+	290.7	161	https://www.orthodb.org/v10?query=9408at6447	zinc finger matrin-type protein 2-like
9409at6447	Missing
9416at6447	Complete	OX336377.1	31210578	31217109	-	210.0	126	https://www.orthodb.org/v10?query=9416at6447	60S ribosomal protein L27
9420at6447	Missing
9421at6447	Complete	OX336367.1	32702215	32728086	-	212.8	194	https://www.orthodb.org/v10?query=9421at6447	CST complex subunit STN1
9425at6447	Missing
9428at6447	Complete	OX336370.1	32798471	32799958	-	266.2	294	https://www.orthodb.org/v10?query=9428at6447	TELO2-interacting protein 2
9429at6447	Complete	OX336373.1	56551382	56576438	+	182.3	212	https://www.orthodb.org/v10?query=9429at6447	AN1-type zinc finger protein 1 isoform X1
9434at6447	Complete	OX336367.1	49845387	49856230	-	287.4	171	https://www.orthodb.org/v10?query=9434at6447	alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial-like
9440at6447	Missing
9443at6447	Complete	OX336366.1	70792324	70797128	+	163.2	117	https://www.orthodb.org/v10?query=9443at6447	D-aminoacyl-tRNA deacylase
9447at6447	Complete	OX336372.1	37050535	37054764	+	182.3	145	https://www.orthodb.org/v10?query=9447at6447	protein FAM173B-like
9451at6447	Complete	OX336371.1	58868003	58868797	-	227.2	224	https://www.orthodb.org/v10?query=9451at6447	Transmembrane protein 187
9452at6447	Complete	OX336368.1	66884818	66896357	+	230.7	201	https://www.orthodb.org/v10?query=9452at6447	CUE domain-containing protein 2-B
9454at6447	Duplicated	OX336371.1	17730752	17733976	+	199.2	208	https://www.orthodb.org/v10?query=9454at6447	protein rolling stone-like
9454at6447	Duplicated	OX336371.1	17754307	17757148	+	188.7	208	https://www.orthodb.org/v10?query=9454at6447	protein rolling stone-like
9455at6447	Complete	OX336372.1	30164024	30182058	-	341.4	204	https://www.orthodb.org/v10?query=9455at6447	SAGA-associated factor 11 homolog
9460at6447	Complete	OX336368.1	46677271	46694313	+	292.7	216	https://www.orthodb.org/v10?query=9460at6447	BTB/POZ domain-containing protein KCTD10
9463at6447	Missing
9464at6447	Missing
9465at6447	Complete	OX336376.1	11229241	11235562	-	294.4	161	https://www.orthodb.org/v10?query=9465at6447	Mediator of RNA polymerase II transcription subunit 19
9470at6447	Complete	OX336368.1	60455709	60469401	-	314.7	129	https://www.orthodb.org/v10?query=9470at6447	Serine/arginine repetitive matrix protein 1
9477at6447	Complete	OX336379.1	4680020	4686736	-	209.8	115	https://www.orthodb.org/v10?query=9477at6447	chromatin complexes subunit BAP18-like isoform X1
9478at6447	Complete	OX336376.1	42917523	42918366	+	161.8	125	https://www.orthodb.org/v10?query=9478at6447	Mitochondrial fission process protein 1
9479at6447	Complete	OX336369.1	38182688	38193639	+	197.7	155	https://www.orthodb.org/v10?query=9479at6447	uncharacterized protein LOC106058823
9484at6447	Complete	OX336377.1	44841704	44870412	+	226.6	172	https://www.orthodb.org/v10?query=9484at6447	dnaJ homolog subfamily B member 6-like isoform X1
9485at6447	Fragmented	OX336373.1	22949282	22964134	-	155.5	143	https://www.orthodb.org/v10?query=9485at6447	G patch domain-containing protein 4
9492at6447	Missing
9499at6447	Complete	OX336381.1	37313619	37320951	-	193.5	146	https://www.orthodb.org/v10?query=9499at6447	COP9 signalosome complex subunit 8-like
9500at6447	Complete	OX336369.1	51193696	51307816	-	379.4	320	https://www.orthodb.org/v10?query=9500at6447	dachshund homolog 1-like
9511at6447	Complete	OX336379.1	19778401	19782033	-	221.2	147	https://www.orthodb.org/v10?query=9511at6447	Methionine-R-sulfoxide reductase B3, mitochondrial
9512at6447	Complete	OX336371.1	28825456	28826085	+	217.5	179	https://www.orthodb.org/v10?query=9512at6447	ATP synthase subunit O, mitochondrial-like
9513at6447	Complete	OX336373.1	26870960	26876593	+	266.4	149	https://www.orthodb.org/v10?query=9513at6447	polyadenylate-binding protein 2-B isoform X1
9514at6447	Complete	OX336368.1	41243295	41252418	+	231.3	176	https://www.orthodb.org/v10?query=9514at6447	Zinc finger C4H2 domain-containing protein
9517at6447	Missing
9518at6447	Fragmented	OX336366.1	79663572	79698073	-	175.8	124	https://www.orthodb.org/v10?query=9518at6447	uncharacterized protein LOC110450550
9520at6447	Complete	OX336375.1	15535859	15542094	+	214.2	108	https://www.orthodb.org/v10?query=9520at6447	40S ribosomal protein S10
9522at6447	Complete	OX336382.1	17193747	17213347	-	255.3	171	https://www.orthodb.org/v10?query=9522at6447	Clathrin light chain
9523at6447	Complete	OX336367.1	36440429	36449872	+	241.0	155	https://www.orthodb.org/v10?query=9523at6447	UDP-N-acetylglucosamine transferase subunit ALG14 homolog isoform X2
9524at6447	Complete	OX336366.1	15102425	15107241	+	271.9	182	https://www.orthodb.org/v10?query=9524at6447	breast cancer metastasis-suppressor 1-like protein-A
9526at6447	Fragmented	OX336368.1	65851058	65864862	+	163.5	147	https://www.orthodb.org/v10?query=9526at6447	ATP synthase subunit b, mitochondrial-like
9527at6447	Complete	OX336381.1	41402695	41413392	+	604.1	323	https://www.orthodb.org/v10?query=9527at6447	Nuclear hormone receptor HR38
9528at6447	Missing
9529at6447	Complete	OX336377.1	16548272	16550216	+	214.8	153	https://www.orthodb.org/v10?query=9529at6447	uncharacterized protein LOC101852037
9532at6447	Missing
9533at6447	Missing
9536at6447	Complete	OX336379.1	27711071	27733825	+	250.2	361	https://www.orthodb.org/v10?query=9536at6447	uncharacterized protein LOC111099545
9538at6447	Missing
9539at6447	Missing
9542at6447	Complete	OX336365.1	38941410	38949168	+	180.7	89	https://www.orthodb.org/v10?query=9542at6447	Dynein light chain
9548at6447	Missing
9549at6447	Complete	OX336366.1	62632310	62635583	-	224.8	188	https://www.orthodb.org/v10?query=9549at6447	complex I intermediate-associated protein 30, mitochondrial
9550at6447	Complete	OX336376.1	33804924	33813463	-	288.2	174	https://www.orthodb.org/v10?query=9550at6447	protein orai-3-like
9553at6447	Missing
9556at6447	Missing
9561at6447	Complete	OX336376.1	38234319	38238440	-	147.6	91	https://www.orthodb.org/v10?query=9561at6447	transcription elongation factor B polypeptide 2
9564at6447	Complete	OX336376.1	40783007	40787352	+	205.5	106	https://www.orthodb.org/v10?query=9564at6447	Mediator of RNA polymerase II transcription subunit 31
9565at6447	Complete	OX336374.1	48982964	48998776	+	251.6	133	https://www.orthodb.org/v10?query=9565at6447	60S ribosomal protein L26-like
9567at6447	Missing
9568at6447	Complete	OX336370.1	44872221	44876415	-	170.2	94	https://www.orthodb.org/v10?query=9568at6447	BLOC-1-related complex subunit 8 homolog isoform X1
9569at6447	Complete	OX336365.1	33370753	33373575	-	212.9	167	https://www.orthodb.org/v10?query=9569at6447	mitochondrial cardiolipin hydrolase-like
9570at6447	Complete	OX336379.1	32429546	32437800	+	197.7	156	https://www.orthodb.org/v10?query=9570at6447	F-box only protein 36
9573at6447	Complete	OX336371.1	24689275	24692202	-	160.1	153	https://www.orthodb.org/v10?query=9573at6447	Cytochrome b561 domain-containing protein 1
9574at6447	Missing
9575at6447	Missing
9578at6447	Complete	OX336373.1	29959046	29973466	+	182.6	116	https://www.orthodb.org/v10?query=9578at6447	uncharacterized protein C5orf49 homolog isoform X1
9580at6447	Complete	OX336379.1	21261707	21279581	+	308.6	244	https://www.orthodb.org/v10?query=9580at6447	eukaryotic translation initiation factor 4 gamma-like isoform X1
9587at6447	Complete	OX336380.1	34678926	34687138	+	237.7	179	https://www.orthodb.org/v10?query=9587at6447	presqualene diphosphate phosphatase-like
9588at6447	Missing
9596at6447	Complete	OX336374.1	51872794	51883267	-	347.9	374	https://www.orthodb.org/v10?query=9596at6447	uncharacterized protein LOC106875976
9598at6447	Missing
9601at6447	Missing
9605at6447	Complete	OX336375.1	8993000	9002903	-	196.4	124	https://www.orthodb.org/v10?query=9605at6447	Serine/arginine-rich splicing factor 7
9607at6447	Fragmented	OX336372.1	12331443	12340537	-	148.9	143	https://www.orthodb.org/v10?query=9607at6447	uncharacterized protein LOC106878128
9610at6447	Missing
9613at6447	Complete	OX336365.1	9276743	9327062	+	224.3	160	https://www.orthodb.org/v10?query=9613at6447	N-acetyltransferase 9-like protein
